14-02-23,18:11:06,54.098174,-4.673286,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:11:16,54.098185,-4.673281,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:11:26,54.098199,-4.673264,41,16,21,100,225.648,12B,BBC National DAB
14-02-23,18:11:37,54.098198,-4.673276,41,16,21,100,225.648,12B,BBC National DAB
14-02-23,18:11:47,54.098168,-4.673343,41,16,18,100,225.648,12B,BBC National DAB
14-02-23,18:11:57,54.098143,-4.673383,41,16,18,100,225.648,12B,BBC National DAB
14-02-23,18:12:07,54.098110,-4.673432,41,16,20,100,225.648,12B,BBC National DAB
14-02-23,18:12:17,54.098119,-4.673424,41,15,18,100,225.648,12B,BBC National DAB
14-02-23,18:12:27,54.098094,-4.673472,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:12:37,54.098109,-4.673458,41,15,21,100,225.648,12B,BBC National DAB
14-02-23,18:12:47,54.098108,-4.673474,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:12:58,54.098117,-4.673459,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:13:08,54.098129,-4.673440,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:13:18,54.098161,-4.673390,41,16,21,100,225.648,12B,BBC National DAB
14-02-23,18:13:28,54.098173,-4.673371,41,15,21,100,225.648,12B,BBC National DAB
14-02-23,18:13:38,54.098173,-4.673372,41,15,19,100,225.648,12B,BBC National DAB
14-02-23,18:13:48,54.098188,-4.673338,42,15,21,100,225.648,12B,BBC National DAB
14-02-23,18:13:58,54.098187,-4.673334,41,16,21,100,225.648,12B,BBC National DAB
14-02-23,18:14:08,54.098201,-4.673312,41,16,20,100,225.648,12B,BBC National DAB
14-02-23,18:14:19,54.098232,-4.673279,42,16,18,100,225.648,12B,BBC National DAB
14-02-23,18:14:29,54.098222,-4.673298,42,16,18,100,225.648,12B,BBC National DAB
14-02-23,18:14:39,54.098227,-4.673300,42,16,21,100,225.648,12B,BBC National DAB
14-02-23,18:14:49,54.098251,-4.673275,42,16,18,100,225.648,12B,BBC National DAB
