07-01-23,08:15:20,54.098301,-4.673256,50,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:15:36,54.098301,-4.673259,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:15:52,54.098314,-4.673249,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:16:09,54.098337,-4.673226,50,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:16:25,54.098349,-4.673204,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:16:41,54.098348,-4.673193,50,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:16:57,54.098332,-4.673207,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:17:13,54.098330,-4.673201,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:17:29,54.098318,-4.673207,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:17:45,54.098313,-4.673204,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:18:02,54.098309,-4.673205,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:18:18,54.098303,-4.673203,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:18:34,54.098299,-4.673195,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:18:50,54.098300,-4.673194,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:19:06,54.098296,-4.673203,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:19:22,54.098289,-4.673207,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:19:38,54.098292,-4.673214,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:19:55,54.098304,-4.673210,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:20:11,54.098314,-4.673197,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:20:27,54.098314,-4.673195,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:20:43,54.098318,-4.673182,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:20:59,54.098312,-4.673181,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:21:15,54.098316,-4.673178,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:21:31,54.098310,-4.673192,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:21:48,54.098297,-4.673202,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:22:04,54.098289,-4.673204,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:22:20,54.098289,-4.673216,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:22:36,54.098287,-4.673230,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:22:52,54.098303,-4.673223,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:23:08,54.098319,-4.673230,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:23:24,54.098331,-4.673223,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:23:41,54.098351,-4.673227,48,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:23:57,54.098357,-4.673226,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:24:13,54.098349,-4.673230,49,14,16,100,225.648,12B,BBC National DAB
07-01-23,08:24:29,54.098329,-4.673235,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:24:45,54.098315,-4.673235,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:25:01,54.098322,-4.673216,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:25:17,54.098340,-4.673190,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:25:34,54.098331,-4.673237,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:25:50,54.098334,-4.673215,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:26:06,54.098345,-4.673149,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:26:22,54.098348,-4.673145,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:26:38,54.098354,-4.673172,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:26:54,54.098345,-4.673188,49,14,17,100,225.648,12B,BBC National DAB
07-01-23,08:27:10,54.098324,-4.673209,49,14,18,100,225.648,12B,BBC National DAB
07-01-23,08:27:27,54.098295,-4.673224,48,14,17,100,225.648,12B,BBC National DAB
