08-01-23,10:04:58,54.098232,-4.673241,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:05:09,54.098232,-4.673240,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:05:19,54.098241,-4.673228,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:05:29,54.098248,-4.673222,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:05:39,54.098258,-4.673209,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:05:49,54.098261,-4.673204,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:05:59,54.098267,-4.673201,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:06:09,54.098274,-4.673190,51,15,18,100,225.648,12B,BBC National DAB
08-01-23,10:06:19,54.098280,-4.673185,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:06:30,54.098285,-4.673181,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:06:40,54.098288,-4.673177,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:06:50,54.098290,-4.673172,50,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:07:00,54.098295,-4.673169,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:07:10,54.098289,-4.673175,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:07:20,54.098285,-4.673179,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:07:30,54.098283,-4.673182,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:07:40,54.098282,-4.673182,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:07:51,54.098279,-4.673188,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:08:01,54.098281,-4.673191,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:08:11,54.098284,-4.673193,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:08:21,54.098291,-4.673191,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:08:31,54.098289,-4.673188,51,15,16,100,225.648,12B,BBC National DAB
08-01-23,10:08:41,54.098286,-4.673186,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:08:51,54.098282,-4.673181,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:09:01,54.098283,-4.673179,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:09:12,54.098284,-4.673177,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:09:22,54.098283,-4.673177,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:09:32,54.098281,-4.673184,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:09:42,54.098278,-4.673187,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:09:52,54.098279,-4.673185,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:10:02,54.098280,-4.673190,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:10:12,54.098280,-4.673194,50,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:10:22,54.098283,-4.673191,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:10:32,54.098282,-4.673188,51,15,18,100,225.648,12B,BBC National DAB
08-01-23,10:10:43,54.098282,-4.673179,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:10:53,54.098282,-4.673175,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:11:03,54.098282,-4.673176,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:11:13,54.098281,-4.673178,51,14,18,100,225.648,12B,BBC National DAB
08-01-23,10:11:23,54.098278,-4.673184,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:11:33,54.098278,-4.673187,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:11:43,54.098275,-4.673190,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:11:53,54.098274,-4.673198,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:12:04,54.098268,-4.673206,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:12:14,54.098265,-4.673210,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:12:24,54.098261,-4.673210,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:12:34,54.098258,-4.673209,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:12:44,54.098256,-4.673208,51,14,18,100,225.648,12B,BBC National DAB
08-01-23,10:12:54,54.098246,-4.673205,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:13:04,54.098240,-4.673203,51,15,18,100,225.648,12B,BBC National DAB
08-01-23,10:13:14,54.098236,-4.673200,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:13:25,54.098230,-4.673196,51,14,16,100,225.648,12B,BBC National DAB
08-01-23,10:13:35,54.098226,-4.673192,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:13:45,54.098222,-4.673188,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:13:55,54.098223,-4.673187,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:14:05,54.098228,-4.673190,51,15,18,100,225.648,12B,BBC National DAB
08-01-23,10:14:15,54.098236,-4.673194,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:14:25,54.098237,-4.673198,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:14:35,54.098239,-4.673201,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:14:46,54.098241,-4.673205,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:14:56,54.098246,-4.673210,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:15:06,54.098246,-4.673209,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:15:16,54.098243,-4.673206,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:15:26,54.098249,-4.673209,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:15:36,54.098250,-4.673209,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:15:46,54.098253,-4.673211,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:15:56,54.098251,-4.673210,50,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:16:07,54.098248,-4.673209,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:16:17,54.098249,-4.673210,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:16:27,54.098252,-4.673212,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:16:37,54.098254,-4.673216,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:16:47,54.098253,-4.673215,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:16:57,54.098255,-4.673214,51,14,19,100,225.648,12B,BBC National DAB
08-01-23,10:17:07,54.098256,-4.673212,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:17:17,54.098258,-4.673209,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:17:28,54.098263,-4.673209,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:17:38,54.098273,-4.673210,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:17:48,54.098278,-4.673211,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:17:58,54.098280,-4.673206,51,14,17,100,225.648,12B,BBC National DAB
08-01-23,10:18:08,54.098285,-4.673204,51,15,19,100,225.648,12B,BBC National DAB
08-01-23,10:18:18,54.098291,-4.673205,51,15,17,100,225.648,12B,BBC National DAB
08-01-23,10:18:28,54.098298,-4.673211,51,15,18,100,225.648,12B,BBC National DAB
08-01-23,10:18:38,54.098298,-4.673210,51,15,17,100,225.648,12B,BBC National DAB
