03-01-23,17:46:59,54.098301,-4.673201,52,16,20,100,225.648,12B,BBC National DAB
03-01-23,17:47:15,54.098298,-4.673210,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:47:32,54.098293,-4.673222,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:47:48,54.098284,-4.673224,52,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:48:04,54.098287,-4.673223,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:48:20,54.098291,-4.673226,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:48:36,54.098290,-4.673229,51,16,21,100,225.648,12B,BBC National DAB
03-01-23,17:48:52,54.098288,-4.673227,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:49:08,54.098287,-4.673223,51,16,21,100,225.648,12B,BBC National DAB
03-01-23,17:49:25,54.098288,-4.673209,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:49:41,54.098289,-4.673210,51,16,21,100,225.648,12B,BBC National DAB
03-01-23,17:49:57,54.098288,-4.673223,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:50:13,54.098295,-4.673225,51,15,21,100,225.648,12B,BBC National DAB
03-01-23,17:50:29,54.098288,-4.673234,51,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:50:45,54.098282,-4.673244,52,16,21,100,225.648,12B,BBC National DAB
03-01-23,17:51:01,54.098293,-4.673248,52,16,18,100,225.648,12B,BBC National DAB
03-01-23,17:51:18,54.098308,-4.673248,51,16,21,100,225.648,12B,BBC National DAB
03-01-23,17:51:33,54.098296,-4.673245,51,16,21,100,225.648,12B,BBC National DAB
03-01-23,17:51:50,54.098302,-4.673237,51,16,21,100,225.648,12B,BBC National DAB
